Education_2017-2020_final_version,,,,,,,,
Year,Federal Information Processing Standard (FIPS) Code,State,Area name,Number of adults with less than HS diploma,Number of adults with HS diploma only,Number of adults completing some college or associate's degree,Number of adults with a bachelor's degree or higher,
2018,38031,ND,Foster County,244.42,894.05,1337.86,736.46,
2018,38033,ND,Golden Valley County,48.73,226.32,356.83,194.11,
2018,38035,ND,Grand Forks County,3255.42,15215.55,26751.06,25547.97,
2018,38037,ND,Grant County,1218.60,6220.30,6947.82,3819.48,
2018,38039,ND,Griggs County,169.63,658.44,736.56,667.37,
2018,38041,ND,Hettinger County,284.08,847.22,960.35,422.35,
2018,38043,ND,Kidder County,269.50,847.70,867.30,467.95,
2018,38045,ND,LaMoure County,475.25,1198.29,1442.01,946.45,
2018,38047,ND,Logan County,2217.17,6564.57,8020.95,4934.30,
2018,38049,ND,McHenry County,24068.46,102136.67,118182.31,64491.13,
2018,38051,ND,McIntosh County,2208.36,4961.64,4846.92,2323.08,
2018,38053,ND,McKenzie County,913.34,4375.87,5071.10,3271.68,
2018,38055,ND,McLean County,13134.93,55477.79,67230.09,36985.19,
2018,38057,ND,Mercer County,1513.30,4118.66,6661.63,3291.81,
2018,38059,ND,Morton County,213.36,725.42,1000.13,728.09,
2018,38061,ND,Mountrail County,1072.89,3320.85,3637.61,2186.65,
2018,38063,ND,Nelson County,3072.02,13663.60,17836.04,11279.35,
2018,38065,ND,Oliver County,122.98,558.27,868.64,402.11,
2018,38067,ND,Pembina County,653.02,2167.46,2625.97,1500.55,
2018,38069,ND,Pierce County,1337.84,5816.70,6611.65,5603.42,
2018,38071,ND,Ramsey County,48968.69,149657.12,211280.64,140303.55,
2018,38073,ND,Ransom County,392.78,1984.82,1749.16,1110.24,
2018,38075,ND,Renville County,935.17,4632.00,5625.62,3404.60,
2018,38077,ND,Richland County,1182.23,4003.80,7014.54,3562.44,
2018,38079,ND,Rolette County,1930.64,3718.26,6178.03,2474.07,
2018,38081,ND,Sargent County,236.07,1327.41,1528.65,774.00,
2018,38083,ND,Sheridan County,319.16,1015.73,843.49,352.09,
2018,38085,ND,Sioux County,5341.08,12113.42,12671.97,4747.62,
2018,38087,ND,Slope County,68.67,227.37,267.05,199.91,
2018,38089,ND,Stark County,423.31,1736.64,1856.03,1405.59,
2018,38091,ND,Steele County,1398.51,8906.33,15641.28,10893.69,
2018,38093,ND,Stutsman County,1777.95,7530.12,6630.69,4999.16,
2018,38095,ND,Towner County,260.85,679.52,922.83,328.80,
2018,38097,ND,Traill County,458.11,2017.29,3118.36,2443.25,
2018,38099,ND,Walsh County,1376.04,3626.78,3744.12,1930.73,
2018,38101,ND,Ward County,4200.13,20323.20,23303.94,19916.74,
2018,38103,ND,Wells County,2397.51,10774.69,8828.48,6177.11,
2018,38105,ND,Williams County,3110.80,10463.60,13150.20,8625.40,
2018,39001,OH,Adams County,83434.48,216008.30,130526.34,81898.88,
2018,39003,OH,Allen County,33406.24,151266.45,118986.27,71692.04,
2018,39005,OH,Ashland County,5535.74,22572.90,13704.98,11931.39,
2018,39007,OH,Ashtabula County,13259.05,42311.96,27200.55,14721.44,
2018,39009,OH,Athens County,5989.44,20601.03,16849.41,22443.94,
2018,39011,OH,Auglaize County,2885.65,19375.09,14336.65,9206.60,
2018,39013,OH,Belmont County,5737.93,31187.31,19778.97,10800.80,
2018,39015,OH,Brown County,871.95,2989.54,1737.34,957.18,
2018,39017,OH,Butler County,1672.80,6415.68,5333.28,6258.24,
2018,39019,OH,Carroll County,2906.97,13518.82,7817.77,3979.44,
2018,39021,OH,Champaign County,18478.50,93862.40,62574.93,35067.16,
2018,39023,OH,Clark County,2492.89,8294.94,7125.70,4169.53,
2018,39025,OH,Clermont County,19519.27,65543.65,59996.07,60612.47,
2018,39027,OH,Clinton County,3312.23,14340.46,12458.51,7565.44,
2018,39029,OH,Columbiana County,10779.83,46301.92,29464.86,16118.41,
2018,39031,OH,Coshocton County,5750.75,15603.95,9010.73,6263.56,
2018,39033,OH,Crawford County,6340.60,29293.57,17817.09,9954.74,
2018,39035,OH,Cuyahoga County,115678.70,339572.96,360718.53,427886.81,
2018,39037,OH,Darke County,4465.10,23608.58,14678.38,8570.94,
2018,39039,OH,Defiance County,3015.04,15342.33,12479.96,7327.68,
2018,39041,OH,Delaware County,3213.62,18593.06,27430.51,65534.81,
2018,39043,OH,Erie County,74497.24,326500.25,286952.33,231769.19,
2018,39045,OH,Fairfield County,61348.50,306742.48,291641.31,285034.55,
2018,39047,OH,Fayette County,2596.41,7460.58,3960.35,2415.65,
2018,39049,OH,Franklin County,2665.86,7527.12,8248.47,12921.56,
2018,39051,OH,Fulton County,846.56,5202.06,4061.04,2159.34,
2018,39053,OH,Gallia County,4466.87,12141.50,8184.27,5156.39,
2018,39055,OH,Geauga County,8838.91,23977.91,25012.25,36107.90,
2018,39057,OH,Greene County,493.98,1868.89,2486.37,3383.76,
2018,39059,OH,Guernsey County,5502.10,16779.46,10965.18,5775.26,
2018,39061,OH,Hamilton County,1159.11,3706.29,3777.84,5666.76,
2018,39063,OH,Hancock County,550.97,2996.93,2471.01,2337.44,
2018,39065,OH,Hardin County,371.45,1939.36,954.04,641.24,
2018,39067,OH,Harrison County,4680.60,20053.95,10652.40,4922.70,
2018,39069,OH,Henry County,1101.38,7709.63,5369.21,3045.99,
2018,39071,OH,Highland County,7018.45,18299.65,11711.78,6071.18,
2018,39073,OH,Hocking County,3377.82,12006.86,8799.35,4200.98,
2018,39075,OH,Holmes County,8453.02,6232.64,2726.78,2045.09,
2018,39077,OH,Huron County,3116.60,14461.02,8913.48,4674.90,
2018,39079,OH,Jackson County,6518.74,24005.50,13399.62,7812.14,
2018,39081,OH,Jefferson County,48128.90,288773.40,202405.10,120651.90,
2018,39083,OH,Knox County,4159.30,19894.46,14682.82,11375.42,
2018,39085,OH,Lake County,4506.74,20151.57,21181.68,18606.40,
2018,39087,OH,Lawrence County,3658.23,14698.82,9030.22,5569.73,
2018,39089,OH,Licking County,12655.37,58706.85,54136.85,50269.93,
2018,39091,OH,Logan County,1565.06,9694.70,6586.31,3890.92,
2018,39093,OH,Lorain County,28160.95,96551.83,104288.36,80459.86,
2018,39095,OH,Lucas County,847.21,2576.21,2835.56,2377.38,
2018,39097,OH,Madison County,42516.20,148806.71,101892.28,73303.80,
2018,39099,OH,Mahoning County,19749.21,86115.75,66825.82,57180.86,
2018,39101,OH,Marion County,3006.06,13185.01,9672.98,3898.95,
2018,39103,OH,Medina County,8778.15,54281.24,53206.36,62701.10,
2018,39105,OH,Meigs County,3442.79,10582.55,6238.62,2865.14,
2018,39107,OH,Mercer County,1107.67,6833.24,4477.49,3182.60,
2018,39109,OH,Miami County,2418.56,13444.33,11061.34,8642.78,
2018,39111,OH,Monroe County,2148.83,10533.50,5730.22,2654.44,
2018,39113,OH,Montgomery County,20318.67,62762.11,76759.42,65922.80,
2018,39115,OH,Morgan County,18220.62,53709.14,34178.54,12980.70,
2018,39117,OH,Morrow County,3862.32,15975.96,10006.92,5266.80,
2018,39119,OH,Muskingum County,8790.67,36800.14,24820.70,15685.31,
2018,39121,OH,Noble County,7129.80,24669.11,9981.72,5751.37,
2018,39123,OH,Ottawa County,440.95,2059.71,1787.02,1508.52,
2018,39125,OH,Paulding County,16896.53,73819.80,46916.58,26575.13,
2018,39127,OH,Perry County,1023.68,4378.06,2522.64,1224.76,
2018,39129,OH,Pickaway County,7435.01,23815.26,15508.96,11384.86,
2018,39131,OH,Pike County,4967.36,15502.17,7967.78,4900.69,
2018,39133,OH,Portage County,12382.45,59957.14,41546.39,49041.03,
2018,39135,OH,Preble County,3525.74,18243.67,11684.15,7543.45,
2018,39137,OH,Putnam County,4004.80,29368.55,22397.23,18392.42,
2018,39139,OH,Richland County,1828.51,6399.78,4728.90,2805.81,
2018,39141,OH,Ross County,8616.27,33926.57,21386.82,13001.34,
2018,39143,OH,Sandusky County,4351.13,24871.98,18933.28,10642.62,
2018,39145,OH,Scioto County,10570.28,32541.36,20008.03,12382.33,
2018,39147,OH,Seneca County,2401.00,15263.50,10495.80,6139.70,
2018,39149,OH,Shelby County,22433.53,88655.58,63633.57,41200.04,
2018,39151,OH,Stark County,417.88,2073.11,1655.24,1280.77,
2018,39153,OH,Summit County,2294.52,9147.07,9054.04,10511.37,
2018,39155,OH,Trumbull County,21451.72,87594.51,51245.77,38335.01,
2018,39157,OH,Tuscarawas County,10692.42,42308.78,22214.42,16960.38,
2018,39159,OH,Union County,2191.06,12011.68,10094.51,14789.63,
2018,39161,OH,Van Wert County,2007.95,12641.61,8908.52,4722.93,
2018,39163,OH,Vinton County,2601.52,5676.05,3153.36,1721.21,
2018,39165,OH,Warren County,283.55,1354.76,1291.75,2315.69,
2018,39167,OH,Washington County,1408.51,6338.29,5388.36,3242.84,
2018,39169,OH,Wayne County,4143.31,11476.08,7213.54,6975.07,
2018,39171,OH,Williams County,2934.05,15165.15,12089.70,5161.10,
2018,39173,OH,Wood County,6534.80,38293.93,38424.62,47442.65,
2018,39175,OH,Wyandot County,1403.84,10265.58,6032.13,4255.39,
2018,40001,OK,Adair County,1341.97,3305.48,1666.87,748.68,
2018,40003,OK,Alfalfa County,834.33,2019.65,1691.68,1208.34,
2018,40005,OK,Atoka County,2255.59,5770.45,3791.61,2034.19,
2018,40007,OK,Beaver County,803.17,1723.36,1648.89,1143.59,
2018,40009,OK,Beckham County,3212.93,8444.80,6860.04,3191.22,
2018,40011,OK,Blaine County,3842.17,7955.55,6983.71,3819.57,
2018,40013,OK,Bryan County,4916.06,12347.32,11813.79,9031.83,
2018,40015,OK,Caddo County,4143.71,12547.04,7997.65,4288.60,
2018,40017,OK,Canadian County,11411.31,39000.69,48678.64,45356.36,
2018,40019,OK,Carter County,3456.51,9829.46,8290.23,5427.80,
2018,40021,OK,Cherokee County,3071.78,8460.40,7497.22,7028.64,
2018,40023,OK,Choctaw County,2093.08,4982.31,3929.35,1823.42,
2018,40025,OK,Cimarron County,297.11,798.76,432.75,624.37,
2018,40027,OK,Cleveland County,641.44,2012.52,2581.80,2782.25,
2018,40029,OK,Coal County,833.52,2357.04,1363.44,966.00,
2018,40031,OK,Comanche County,164.31,559.36,604.81,417.77,
2018,40033,OK,Cotton County,947.26,2385.49,1478.66,964.59,
2018,40035,OK,Craig County,1874.09,5851.15,4477.78,2088.68,
2018,40037,OK,Creek County,7303.61,28713.20,23271.30,12244.28,
2018,40039,OK,Custer County,584.57,1347.49,1560.51,1466.38,
2018,40041,OK,Delaware County,16986.26,42809.96,34087.28,20888.50,
2018,40043,OK,Dewey County,362.16,2089.74,1458.41,978.80,
2018,40045,OK,Ellis County,3502.62,10737.54,9187.20,5282.64,
2018,40047,OK,Garfield County,7052.86,22114.90,16616.06,13986.18,
2018,40049,OK,Garvin County,3281.70,12292.46,7592.40,4644.44,
2018,40051,OK,Grady County,2425.30,9750.71,7077.93,5494.06,
2018,40053,OK,Grant County,1655.11,6493.12,5729.22,4310.56,
2018,40055,OK,Greer County,995.39,2142.13,2066.46,617.03,
2018,40057,OK,Harmon County,487.51,881.78,871.13,423.58,
2018,40059,OK,Harper County,594.65,1723.38,1954.63,1233.34,
2018,40061,OK,Haskell County,611.54,1594.80,1159.13,631.53,
2018,40063,OK,Hughes County,2226.95,5387.34,3693.80,2040.26,
2018,40065,OK,Jackson County,7036.10,14123.93,17900.66,12675.32,
2018,40067,OK,Jefferson County,108784.50,277565.30,172077.30,100213.60,
2018,40069,OK,Johnston County,25942.40,72760.33,57357.03,46615.25,
2018,40071,OK,Kay County,5166.84,14882.26,16339.57,7772.34,
2018,40073,OK,Kingfisher County,1708.13,6532.01,4017.26,3558.60,
2018,40075,OK,Kiowa County,193.62,457.77,475.75,257.24,
2018,40077,OK,Latimer County,1391.42,3836.63,3683.16,1319.80,
2018,40079,OK,Le Flore County,7896.84,20041.98,14394.24,7646.94,
2018,40081,OK,Lincoln County,1472.13,5607.48,4295.94,2007.45,
2018,40083,OK,Logan County,1825.91,6760.21,6564.57,6586.31,
2018,40085,OK,Love County,1591.04,3921.86,3111.14,1520.10,
2018,40087,OK,McClain County,4278.40,12555.29,12715.23,10436.09,
2018,40089,OK,McCurtain County,5199.78,14094.99,8600.89,4774.64,
2018,40091,OK,McIntosh County,1964.58,6266.58,4287.66,1821.18,
2018,40093,OK,Major County,802.62,3156.97,2270.27,1421.78,
2018,40095,OK,Marshall County,17972.38,35560.33,27294.96,15185.22,
2018,40097,OK,Mayes County,4891.73,16648.34,13483.10,6083.84,
2018,40099,OK,Murray County,5748.62,16567.22,10499.22,7105.94,
2018,40101,OK,Muskogee County,9365.59,23789.98,21534.03,13672.40,
2018,40103,OK,Noble County,4943.33,16968.92,15400.37,10171.85,
2018,40105,OK,Nowata County,1113.76,4199.60,3269.76,1634.88,
2018,40107,OK,Okfuskee County,2201.84,4815.00,3786.67,1294.49,
2018,40109,OK,Oklahoma County,91939.51,194975.17,238567.18,267100.13,
2018,40111,OK,Okmulgee County,5136.89,13378.92,14030.61,5788.59,
2018,40113,OK,Osage County,1705.69,5834.41,5372.12,3028.79,
2018,40115,OK,Ottawa County,794.87,2042.30,2065.51,893.51,
2018,40117,OK,Pawnee County,734.94,2769.16,1916.10,1141.79,
2018,40119,OK,Payne County,6481.16,22396.92,21740.60,31421.32,
2018,40121,OK,Pittsburg County,5704.01,16410.00,13601.87,8205.00,
2018,40123,OK,Pontotoc County,3374.30,10218.39,8913.24,9327.07,
2018,40125,OK,Pottawatomie County,2743.30,8424.12,8157.07,4952.51,
2018,40127,OK,Pushmataha County,1620.96,4941.12,2928.90,1688.03,
2018,40129,OK,Roger Mills County,318.07,1275.94,1330.78,731.20,
2018,40131,OK,Rogers County,7450.70,30262.74,31182.58,22996.00,
2018,40133,OK,Seminole County,74853.12,165144.70,161402.04,66432.14,
2018,40135,OK,Sequoyah County,7206.33,16224.53,11900.73,5888.60,
2018,40137,OK,Stephens County,3150.24,11038.84,7107.56,4712.34,
2018,40139,OK,Texas County,6853.03,5958.04,6111.47,6648.46,
2018,40141,OK,Tillman County,1543.08,2476.28,2035.40,1293.25,
2018,40143,OK,Tulsa County,66132.72,164683.44,205530.12,212013.72,
2018,40145,OK,Wagoner County,7209.90,24834.10,27798.17,20267.83,
2018,40147,OK,Washington County,1555.91,5421.12,4602.22,4798.75,
2018,40149,OK,Washita County,1157.21,4584.32,3249.08,2136.38,
2018,40151,OK,Woods County,756.25,2731.38,2535.65,2873.73,
2018,40153,OK,Woodward County,2446.86,8189.91,5621.72,3963.51,
2018,41001,OR,Baker County,2608.66,8336.37,10548.06,6861.91,
2018,41003,OR,Benton County,10086.50,39255.55,77693.28,145572.67,
2018,41005,OR,Clackamas County,23716.28,90288.28,140633.35,161853.18,
2018,41007,OR,Clatsop County,3141.36,10935.10,15468.20,10259.11,
2018,41009,OR,Columbia County,2236.02,7743.67,9320.65,4236.66,
2018,41011,OR,Coos County,3158.90,9508.29,12604.01,6317.80,
2018,41013,OR,Crook County,2195.76,7541.97,9284.26,4868.87,
2018,41015,OR,Curry County,4004.40,13595.18,19923.11,11914.32,
2018,41017,OR,Deschutes County,10943.77,38783.19,67966.58,74302.45,
2018,41019,OR,Douglas County,32563.72,109688.32,136424.85,64441.89,
2018,41021,OR,Gilliam County,125.00,611.76,736.77,420.47,
2018,41023,OR,Grant County,1727.86,6474.93,6820.50,3164.71,
2018,41025,OR,Harney County,681.60,2697.07,2821.67,1128.67,
2018,41027,OR,Hood River County,3935.90,4474.75,6021.00,8996.35,
2018,41029,OR,Jackson County,4707.98,13089.21,18418.02,15520.80,
2018,41031,OR,Jefferson County,80434.60,193834.20,247896.80,137793.70,
2018,41033,OR,Josephine County,8040.16,26654.87,36879.85,15818.13,
2018,41035,OR,Klamath County,7847.75,22122.53,23340.29,14274.78,
2018,41037,OR,Lake County,8949.10,21761.12,21374.82,12232.58,
2018,41039,OR,Lane County,110.76,354.12,588.12,507.00,
2018,41041,OR,Lincoln County,976.96,3225.30,5366.58,3827.54,
2018,41043,OR,Linn County,22139.08,65287.70,93752.24,44729.98,
2018,41045,OR,Malheur County,5684.13,9739.83,10968.83,4332.23,
2018,41047,OR,Marion County,4256.11,7649.09,10565.87,7291.94,
2018,41049,OR,Morrow County,7900.20,11657.18,11867.86,3651.65,
2018,41051,OR,Multnomah County,61702.88,138019.60,228138.28,383207.36,
2018,41053,OR,Polk County,1684.12,4591.22,7598.57,6175.09,
2018,41055,OR,Sherman County,749.17,1822.79,2265.22,1061.82,
2018,41057,OR,Tillamook County,2491.19,7875.38,10420.14,6000.29,
2018,41059,OR,Umatilla County,13022.69,23022.25,27440.66,14107.91,
2018,41061,OR,Union County,2856.20,12950.71,13889.73,9468.49,
2018,41063,OR,Wallowa County,424.86,1996.84,2704.94,1954.36,
2018,41065,OR,Wasco County,3445.65,7156.35,10363.46,5566.05,
2018,41067,OR,Washington County,1146.46,2833.39,4929.78,7468.37,
2018,41069,OR,Wheeler County,819.42,2513.40,3001.90,1544.28,
2018,41071,OR,Yamhill County,10593.20,25573.48,40446.76,30388.57,
2018,42001,PA,Adams County,52210.54,203723.46,132573.81,122848.32,
2018,42003,PA,Allegheny County,59704.15,316797.52,314360.62,527589.72,
2018,42005,PA,Armstrong County,4959.99,31978.87,16250.49,12073.66,
2018,42007,PA,Beaver County,292.55,1952.07,1696.76,1377.62,
2018,42009,PA,Bedford County,5058.48,23943.47,11562.24,7611.81,
2018,42011,PA,Berks County,52519.00,153355.48,105458.15,108819.37,
2018,42013,PA,Blair County,9309.39,54508.94,30255.52,28418.14,
2018,42015,PA,Bradford County,2717.74,13172.70,6433.82,5407.74,
2018,42017,PA,Bucks County,34550.73,174010.02,149510.41,269495.66,
2018,42019,PA,Butler County,885.60,6159.84,5116.80,7517.76,
2018,42021,PA,Cambria County,9879.75,58092.93,34249.80,29507.52,
2018,42023,PA,Cameron County,341.39,2335.84,1338.62,476.15,
2018,42025,PA,Carbon County,1039.26,4810.59,2967.78,1896.38,
2018,42027,PA,Centre County,9117.08,45911.01,33049.42,74727.50,
2018,42029,PA,Chester County,28712.53,103365.11,101276.92,288169.39,
2018,42031,PA,Clarion County,3722.78,18458.80,8066.03,8570.16,
2018,42033,PA,Clearfield County,9050.23,37629.91,18179.85,14607.39,
2018,42035,PA,Clinton County,3726.26,17878.53,8732.25,7264.33,
2018,42037,PA,Columbia County,2094.79,10356.28,5248.75,5837.18,
2018,42039,PA,Crawford County,6150.38,29927.63,14456.57,12808.01,
2018,42041,PA,Cumberland County,724.14,3415.33,2529.07,4128.66,
2018,42043,PA,Dauphin County,25215.83,91164.91,71491.03,89502.33,
2018,42045,PA,Delaware County,7574.95,32021.39,28693.00,46482.66,
2018,42047,PA,Elk County,175.56,1243.97,616.97,471.50,
2018,42049,PA,Erie County,76336.68,343055.19,235448.06,264879.07,
2018,42051,PA,Fayette County,1807.63,7871.41,3828.89,2941.51,
2018,42053,PA,Forest County,1208.31,3886.99,1368.45,815.25,
2018,42055,PA,Franklin County,3355.84,13486.09,7307.58,7213.49,
2018,42057,PA,Fulton County,1398.67,6024.08,2920.02,1926.23,
2018,42059,PA,Greene County,979.73,3688.38,2074.72,1481.94,
2018,42061,PA,Huntingdon County,4561.97,22584.00,10117.63,7904.40,
2018,42063,PA,Indiana County,7013.58,34983.41,20787.25,21716.76,
2018,42065,PA,Jefferson County,62633.50,337561.60,150979.70,108125.20,
2018,42067,PA,Juniata County,4199.68,12129.66,4792.58,3582.08,
2018,42069,PA,Lackawanna County,17706.61,76096.27,54806.18,61973.14,
2018,42071,PA,Lancaster County,43148.99,109141.57,70434.38,94229.78,
2018,42073,PA,Lawrence County,2702.47,14369.25,8799.52,7085.76,
2018,42075,PA,Lebanon County,17522.94,60482.39,32078.28,31230.39,
2018,42077,PA,Lehigh County,37914.30,118528.20,96074.10,115951.50,
2018,42079,PA,Luzerne County,31129.31,121340.77,88940.88,76235.04,
2018,42081,PA,Lycoming County,10684.42,43760.64,31598.59,27620.35,
2018,42083,PA,McKean County,#N/A,#N/A,#N/A,#N/A,
2018,42085,PA,Mercer County,1544.50,6521.22,3931.45,3603.83,
2018,42087,PA,Mifflin County,6794.63,22972.33,10353.73,6147.53,
2018,42089,PA,Monroe County,2169.90,7247.05,6151.56,5498.49,
2018,42091,PA,Montgomery County,11965.44,51473.96,47635.99,114461.84,
2018,42093,PA,Montour County,1513.92,6529.92,3684.48,6493.44,
2018,42095,PA,Northampton County,1652.78,6591.46,4978.03,6453.73,
2018,42097,PA,Northumberland County,9472.63,44903.92,20493.68,16212.77,
2018,42099,PA,Perry County,1014.54,4250.10,2230.16,1636.06,
2018,42101,PA,Philadelphia County,212274.49,497419.33,359599.33,514844.85,
2018,42103,PA,Pike County,2300.32,11368.26,10734.84,8934.58,
2018,42105,PA,Potter County,1745.31,7712.61,4454.70,2709.39,
2018,42107,PA,Schuylkill County,15059.10,64356.35,37363.62,25287.93,
2018,42109,PA,Snyder County,5472.90,17715.98,8594.48,8756.64,
2018,42111,PA,Somerset County,5312.16,24790.08,11939.71,8550.05,
2018,42113,PA,Sullivan County,1986.24,10076.03,4903.53,3703.51,
2018,42115,PA,Susquehanna County,3855.96,18792.71,10066.07,7874.27,
2018,42117,PA,Tioga County,4370.40,21366.40,12771.28,10051.92,
2018,42119,PA,Union County,4616.87,16511.17,7786.07,10211.89,
2018,42121,PA,Venango County,4306.34,24095.02,12919.03,9945.60,
2018,42123,PA,Warren County,362.32,2425.96,1438.77,1023.95,
2018,42125,PA,Washington County,999.06,5977.97,4192.77,5191.83,
2018,42127,PA,Wayne County,2831.76,13204.94,7928.93,5842.37,
2018,42129,PA,Westmoreland County,17881.16,125168.13,99573.52,107988.19,
2018,42131,PA,Wyoming County,2846.04,18559.36,10301.85,8377.77,
2018,42133,PA,York County,18973.07,80223.08,53825.77,53207.08,
2018,44001,RI,Bristol County,47377.85,117316.58,120700.71,279190.89,
2018,44003,RI,Kent County,13391.25,51065.30,55350.50,58742.95,
2018,44005,RI,Newport County,4622.35,16508.40,19562.45,41848.79,
2018,44007,RI,Providence County,87779.59,194005.62,159021.00,194641.70,
2018,44009,RI,Washington County,900.79,3570.40,4356.55,7550.26,
2018,45001,SC,Abbeville County,4000.18,9080.17,6994.19,4466.46,
2018,45003,SC,Aiken County,18125.91,53530.72,48956.89,48787.49,
2018,45005,SC,Allendale County,2118.91,3525.59,2341.49,925.91,
2018,45007,SC,Anderson County,1118.68,2402.79,2410.67,1945.87,
2018,45009,SC,Bamberg County,3197.60,4096.93,4482.35,2498.13,
2018,45011,SC,Barnwell County,3926.83,7705.88,6544.72,2955.68,
2018,45013,SC,Beaufort County,3107.21,10357.38,13652.91,19961.50,
2018,45015,SC,Berkeley County,22993.46,65000.75,72517.85,60357.84,
2018,45017,SC,Calhoun County,15884.50,40911.17,36797.19,20684.14,
2018,45019,SC,Charleston County,28819.26,85240.05,102288.06,189557.64,
2018,45021,SC,Cherokee County,4347.34,9762.00,8148.02,3800.67,
